Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
107;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre a isenção de pagamento taxa de inscrição para portadores de deficiências (visual, auditiva, etc) para quaisquer eventos esportivos no Município de Juiz de Fora e dá outras providências;;Transformado em Norma Jurídica
;;;;;;;;;;
106;   ;2015;;Projeto de Lei;;Pardal;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
105;   ;2015;;Projeto de Lei;;Pardal;;Dispõe sobre denominação de Logradouro Público.;;Transformado em Norma Jurídica
;;;;;;;;;;
104;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;"""Dispõe sobre a preferência dos portadores de deficiência visual ou auditiva, assento nas cadeiras das primeiras fileiras em todas as salas ou espaços destinados à exibição de obra cinematográfica, shows e teatros, quando da compra de ingresso, no Município de Juiz de Fora e dá outras providências.""";;Transformado em Norma Jurídica
;;;;;;;;;;
103;   ;2015;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre a concessão de Título Honorário;;Transformado em Norma Jurídica
;;;;;;;;;;
102;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre o direito ao aleitamento materno em todo e qualquer estabelecimento, público ou privado no Município de Juiz de Fora, e dá outras providências;;Transformado em Norma Jurídica
;;;;;;;;;;
101;   ;2015;;Projeto de Lei;;Wanderson Castelar;;Considera de Utilidade Pública Municipal a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
100;   ;2015;;Projeto de Lei;;José Emanuel, Rodrigo Mattos;;Dispõe sobre concessão de Título de Entidade Benemérita a Associação Nacional dos Veteranos da Força Expedicionária Brasileira (ANVFEB).;;Transformado em Norma Jurídica
;;;;;;;;;;
99;   ;2015;;Projeto de Lei;;Oliveira Tresse;;Dispõe sobre a denominação de Logradouro Público Travessa Juvêncio Delgado de Almeida.;;Arquivada
;;;;;;;;;;
98;   ;2015;;Projeto de Lei;;Dr. Fiorilo;;"Dispõe sobre a concessão de Título de Benemérito ao ""Grupo Semana Santa"" da Paróquia de Santa Luzia.";;Transformado em Norma Jurídica
;;;;;;;;;;
97;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar, João do Joaninho;;Dispõe sobre denominação do Projeto Travessia;;Arquivada
;;;;;;;;;;
95;   ;2015;;Projeto de Lei;;Leo de Oliveira;;"Inclui no Calendário Oficial de Eventos do Município de Juiz de Fora o evento ""Miss e Mister Gari Juiz de Fora"".";;Transformado em Norma Jurídica
;;;;;;;;;;
94;   ;2015;;Projeto de Lei;;André Mariano;;Dispõe sobre a transferência de valores no Vale-Transporte, junto a ASTRANSP.;;Arquivada
;;;;;;;;;;
93;   ;2015;;Projeto de Lei;;Vagner de Oliveira;;Dispõe sobre denominação do Vestiário do Campo de Futebol do Bairro Filgueiras.;;Transformado em Norma Jurídica
;;;;;;;;;;
92;   ;2015;;Projeto de Lei;;Leo de Oliveira;;Declara de utilidade pública a organização não governamental denominada Associação do Tribunal do Júri de Juiz de Fora - AJUJF.;;Transformado em Norma Jurídica
;;;;;;;;;;
91;   ;2015;;Projeto de Lei;;Betão;;Dispõe sobre a Concessão de Título Honorário;;Transformado em Norma Jurídica
;;;;;;;;;;
90;   ;2015;;Projeto de Lei;;Betão;;Dispõe sobre a Concessão de Título Honorífico;;Transformado em Norma Jurídica
;;;;;;;;;;
89;   ;2015;;Projeto de Lei;;Vagner de Oliveira;;Dispõe sobre denominação do Campo de Futebol do bairro Filgueiras.;;Transformado em Norma Jurídica
;;;;;;;;;;
88;   ;2015;;Projeto de Lei;;Cido Reis;;Dispõe sobre denominação de Logradouro Público Municipal.;;Transformado em Norma Jurídica
;;;;;;;;;;
87;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;Declara de Utilidade Pública Municipal a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
86;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a aplicação e divulgação periódica de pesquisa de satisfação junto aos usuários do Sistema Municipal de Saúde e dá outras providências.;;Arquivada
;;;;;;;;;;
85;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a publicação de mensagem antidroga em materiais escolares fornecidos pelo Município e dá outras providências.;;Arquivada
;;;;;;;;;;
84;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre ações socioeducativas e preventivas nas escolas públicas municipais de Juiz de Fora, para sensibilização para o combate à violência contra o idoso e dá outras providências.;;Arquivada
;;;;;;;;;;
83;   ;2015;;Projeto de Lei;;José Emanuel;;Cria o Programa de Intercâmbio Educacional no âmbito da Secretaria Municipal de Educação e dá outras providências.;;Arquivada
;;;;;;;;;;
82;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre a criação do Aplicativo Juiz de Fora Online para Smartphones e tabletes, e dá outras providências.;;Arquivada
;;;;;;;;;;
81;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a criação do Programa de Fisioterapia para Idosos no âmbito do Município de Juiz de Fora, e da outras providências.;;Arquivada
;;;;;;;;;;
80;   ;2015;;Projeto de Lei;;Nilton Militão;;Declara de Utilidade Pública a Entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
79;   ;2015;;Projeto de Lei;;José Emanuel;;"Dispõe sobre a proibição de pessoas alheias ao âmbito Escolar entrarem e circularem nas instituições de ensino, sem o acompanhamento de funcionário e dá outras providências"" no Município de Juiz de Fora";;Transformado em Norma Jurídica
;;;;;;;;;;
78;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a instituição de táxi lotação como transporte alternativo e dá outras providencias no Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
77;   ;2015;;Projeto de Lei;;Betão;;Dispõe sobre a Concessão de Titulo de Entidade Benemérita.;;Transformado em Norma Jurídica
;;;;;;;;;;
76;   ;2015;;Projeto de Lei;;Leo de Oliveira;;"Dispõe sobre denominação do espaço destinado ao carnaval do Município de Juiz de Fora como ""Passarela do Samba Carnavalesco Júlio Guedes"".";;Arquivada
;;;;;;;;;;
75;   ;2015;;Projeto de Lei;;José Emanuel;;Torna obrigatória no Município de Juiz de Fora a afixação, em hospitais e clínicas, de cartazes com informações sobre procedimentos a serem adotados em caso de óbito de paciente, e dá outras providencias.;;Transformado em Norma Jurídica
;;;;;;;;;;
74;   ;2015;;Projeto de Lei;;Cido Reis, Zé Márcio, João do Joaninho, Nilton Militão, Rodrigo Mattos;;Dispõe sobre a implantação do Diário Oficial Eletrônico da Câmara Municipal de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
73;   ;2015;;Projeto de Lei;;Ana Rossignoli;;Dispõe sobre a Concessão de Título Benemérito;;Transformado em Norma Jurídica
;;;;;;;;;;
72;   ;2015;;Projeto de Lei;;Ana Rossignoli;;Dispõe sobre a concessão de Título Honorífico;;Transformado em Norma Jurídica
;;;;;;;;;;
71;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a obrigatoriedade das casas de shows, de ambientes fechados, contratar profissionalmente bombeiro civil e dá outras providências.;;Arquivada
;;;;;;;;;;
70;   ;2015;;Projeto de Lei;;José Emanuel;;Torna Obrigatório que a s empresas concessionárias de serviços públicos do transporte coletivo do Município de Juiz de Fora, divulguem os valores arrecadados e investidos no desempenho de suas atividades econômicas.;;Arquivada
;;;;;;;;;;
69;   ;2015;;Projeto de Lei;;José Emanuel;;"Dispõe sobre a liberação das catracas dos ônibus em caso de greve dos trabalhadores do sistema de transporte público da cidade de Juiz de Fora"".";;Arquivada
;;;;;;;;;;
68;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre parada de vinte minutos (gratuitos) para motoboys nos estacionamentos rotativos pagos nas vias públicas do Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
67;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre o exercício da profissão de cuidador de idoso no âmbito do Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
66;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre o incentivo ao turismo para o idoso e dá outras providências.;;Arquivada
;;;;;;;;;;
65;   ;2015;;Projeto de Lei;;José Emanuel;;"""Dispõe sobre o enfrentamento e prevenção de situações pertinentes ao Serviço Social que se manifestam no cotidiano escolar do Município e dá outras providências"".";;Arquivada
;;;;;;;;;;
64;   ;2015;;Projeto de Lei;;Júlio Gasparette;;Dispõe sobre concessão de Titulo de Entidade Benemérita ao Abrigo Santa Helena.;;Transformado em Norma Jurídica
;;;;;;;;;;
63;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre o abastecimento dos veículos automotores nos postos de combustíveis e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
62;   ;2015;;Projeto de Lei;;José Emanuel;;"Institui o dia 5 de julho como o ""Dia Municipal da Bioigualdade"" e dá outras providências.";;Arquivada
;;;;;;;;;;
61;   ;2015;;Projeto de Lei;;José Emanuel;;Determina que a Companhia de Saneamento Municipal de água e de esgoto do Município de Juiz de Fora ( CESAMA), faça o ressarcimento a seus clientes quando da compra de água em caminhões Pipa d'água, durante a interrupção dos serviços de abastecimento e dá outras providências.;;Arquivada
;;;;;;;;;;
60;   ;2015;;Projeto de Lei;;Júlio Gasparette;;Dispõe sobre denominação de Próprio Municipal;;Transformado em Norma Jurídica
;;;;;;;;;;
59;   ;2015;;Projeto de Lei;;Ana Rossignoli;;"Institui o programa ""Adote Uma praça"" no Município) de Juiz de Fora e dá Outras providências.";;Arquivada
;;;;;;;;;;
58;   ;2015;;Projeto de Lei;;;;Dispõe sobre alteração do parágrafo único do art. 1° da Lei Municipal n° 13.094/2015 de 06 de fevereiro de 2015.;;Transformado em Norma Jurídica
;;;;;;;;;;
57;   ;2015;;Projeto de Lei;;Oliveira Tresse;;"Acrescenta dispositivo à Lei 11.221 de 21 de setembro de 2006 que ""Dispõe sobre a proibição dos estabelecimentos comerciais e pessoas físicas ou jurídicas de venderem ""Tinta Spray"" para menores de dezoito anos, estabelecendo sanções aos pichadores, e dá outras providências""";;Transformado em Norma Jurídica
;;;;;;;;;;
56;   ;2015;;Projeto de Lei;;José Emanuel;;"Institui no calendário oficial do Município de Juiz de Fora ""o mês da campanha de popularização do Teatro e Dança"" e da outras providências.";;Transformado em Norma Jurídica
;;;;;;;;;;
55;   ;2015;;Projeto de Lei;;;;Dispõe sobre denominação para a Ponte a ser construída em frente à rodoviária.;;Arquivada
;;;;;;;;;;
54;   ;2015;;Projeto de Lei;;Ana Rossignoli;;Torna-se obrigatória a afixação nos estabelecimentos que menciona, de placas que alertem para o fato de que a violência doméstica é crime e dá outras providências;;Transformado em Norma Jurídica
;;;;;;;;;;
53;   ;2015;;Projeto de Lei;;Ana Rossignoli;;Dispõe sobre a atenção especial do Município ao idoso com 60 (sessenta) anos ou mais, em situação de vulnerabilidade ou risco social, semi-dependente, objetivando proporcionar-lhe colhimento, abrigo diurno, cuidados, proteção e convivência adequados às suas necessidades.;;Arquivada
;;;;;;;;;;
52;   ;2015;;Projeto de Lei;;André Mariano;;Dispõe sobre obrigatoriedade da divulgação do cardápio da alimentação escolar oferecida aos alunos da rede municipal de ensino.;;Arquivada
;;;;;;;;;;
51;   ;2015;;Projeto de Lei;;Júlio Gasparette;;"Institui o ""Projeto Calçada Limpa"" no âmbito do Município de Juiz de Fora e dá outras providências.";;Transformado em Norma Jurídica
;;;;;;;;;;
50;   ;2015;;Projeto de Lei;;Ana Rossignoli;;"""Dispõe sobre a obrigatoriedade de identificação de lotes e áreas vagas com placas constando número, quadra e metragem do terreno"".";;Transformado em Norma Jurídica
;;;;;;;;;;
49;   ;2015;;Projeto de Lei;;Júlio Gasparette;;Dispõe sobre a criação de vagas de estacionamento exclusivo para veículos de transporte escolar em frente às creches e escolas de ensino fundamental e médio e dá outras providências.;;Arquivada
;;;;;;;;;;
48;   ;2015;;Projeto de Lei;;Ana Rossignoli;;Declara de Utilidade Pública a Entidade que menciona - Associação de Proprietários e Moradores das Granjas Guarujá.;;Transformado em Norma Jurídica
;;;;;;;;;;
47;   ;2015;;Projeto de Lei;;Ana Rossignoli;;"""Dispõe sobre a obrigatoriedade de atualização de cadastro de lotes e áreas vagas junto a Prefeitura Municipal de Juiz de Fora"".";;Transformado em Norma Jurídica
;;;;;;;;;;
45;   ;2015;;Projeto de Lei;;Zé Márcio;;"""Dispõe sobre a obrigatoriedade de realização de audiência pública para apresentação de ações e dados referentes ao abastecimento de água e proteção dos mananciais no Município de Juiz de Fora""";;Transformado em Norma Jurídica
;;;;;;;;;;
44;   ;2015;;Projeto de Lei;;Nilton Militão;;Dispõe sobre a concessão de Título de Cidadania Honorária ao Ilustríssimo Senhor Eduardo Consentino Cunha.;;Arquivada
;;;;;;;;;;
43;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre a obrigatoriedade do nivelamento de quaisquer tampões na execução de serviços de pavimentação, recapeamento, construção em vias públicas e passeio no Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
42;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre a obrigatoriedade de instalação placas indicativas nas estradas rurais no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
41;   ;2015;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre a obrigatoriedade de utilização de coletes refletivos pelos seguranças de casas noturnas, bares, boates e similares no Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
40;   ;2015;;Projeto de Lei;;Jucelio;;"""Dispõe sobre a permissão do uso de bermudas pelos motoristas de táxi e dos servidores públicos municipais da cidade de Juiz de Fora e dá outras providências"".";;Arquivada
;;;;;;;;;;
39;   ;2015;;Projeto de Lei;;Chico Evangelista, José Emanuel;;"""Fica instituída autorização para o Poder Executivo realizar concessão e permissão para instalação de novos cemitérios destinados a prática de cremação de cadáveres e incineração de restos mortais no Município de Juiz de Fora e dá outras providências.""";;Arquivada
;;;;;;;;;;
38;   ;2015;;Projeto de Lei;;Oliveira Tresse;;"Dispõe sobre ""sobre condições sanitárias e de conforto nos locais de trabalho a céu aberto dos motoristas e trabalhadores em transporte rodoviário urbano"".";;Transformado em Norma Jurídica
;;;;;;;;;;
37;   ;2015;;Projeto de Lei;;Dr. Fiorilo;;"Dispõe sobre a concessão de Título Honorífico ao ""Plano de Assistência de Saúde Complementar - PLASC"".";;Transformado em Norma Jurídica
;;;;;;;;;;
36;   ;2015;;Projeto de Lei;;José Emanuel;;DISPÕE sobre a obrigatoriedade do Dono ou condutor de animais carregarem sacos Plásticos para o recolhimento de dejetos (excrementos ) deixados pelos respectivos animais em via pública, e dá outras providências.;;Arquivada
;;;;;;;;;;
35;   ;2015;;Projeto de Lei;;José Emanuel;;Institui a Educação em Logística na grade curricular nas escolas públicas do Município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
34;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a vistoria técnica periódica em conjuntos habitacionais de baixa renda no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
33;   ;2015;;Projeto de Lei;;José Emanuel;;Institui a Política Municipal de Prevenção às Doenças Ocupacionais do educador da rede municipal de ensino, e dá outras providências.;;Arquivada
;;;;;;;;;;
32;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a obrigatoriedade de reservatórios e captadores de água da chuva nos pontos de combustíveis e estabelecimentos de lavagem de veículos dá outras previdências na cidade de Juiz de Fora.;;Arquivada
;;;;;;;;;;
31;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a instituição de programa e criação de unidade itinerante para atendimento veterinário e dá outras providências.;;Arquivada
;;;;;;;;;;
30;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a criação de 2% (dois por cento) de novas vagas para taxistas, destinadas a pessoas com deficiência e/ou mobilidade reduzida e dá outras providências.;;Arquivada
;;;;;;;;;;
29;   ;2015;;Projeto de Lei;;José Emanuel;;Estabelece critérios para contratação de fornecedores na forma da Lei Ficha Limpa e dá outras providências.;;Arquivada
;;;;;;;;;;
28;   ;2015;;Projeto de Lei;;José Emanuel;;Dispõe sobre a criação do sistema de utilização de águas pluviais nos prédios públicos municipais e dá outras providências.;;Arquivada
